index,source,painting_id,image_path,title,artist,top1_correct,top1_score,best_negative_score,best_negative_image_path,best_negative_title,best_negative_artist
9624,wikiart,2407,data/datasets/wikiart_raw/Expressionism/joan-ponc_untitled-1946-2.jpg,untitled 1946 2,joan ponc,True,1.029301277399063,0.7432253476977349,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_portrait-of-tristan-tzara-1924.jpg,portrait of tristan tzara 1924,m. h. maxy
9628,wikiart,2408,data/datasets/wikiart_raw/Expressionism/joan-ponc_untitled-1946-1.jpg,untitled 1946 1,joan ponc,True,1.0289077319204807,0.6953213675320149,data/datasets/wikiart_raw/Cubism/henri-le-fauconnier_a-still-life-with-a-carafe-and-glasses-1913.jpg,a still life with a carafe and glasses 1913,henri le fauconnier
9632,wikiart,2409,data/datasets/wikiart_raw/Ukiyo_e/joan-ponc_m-han-pres-la-cartera-poema-de-joan-brossa-1951.jpg,m han pres la cartera poema de joan brossa 1951,joan ponc,True,1.0291214779019355,0.4928885164856911,data/datasets/wikiart_raw/Romanticism/karl-bodmer_winter-village-of-the-minatarres-1843.jpg,winter village of the minatarres 1843,karl bodmer
9636,wikiart,2410,data/datasets/wikiart_raw/High_Renaissance/michelangelo_the-ancestors-of-christ-david-solomon-1511.jpg,the ancestors of christ david solomon 1511,michelangelo,True,1.0292203304171563,0.5741761787235737,data/datasets/wikiart_raw/High_Renaissance/michelangelo_the-ancestors-of-christ-jesse-1509.jpg,the ancestors of christ jesse 1509,michelangelo
9640,wikiart,2411,data/datasets/wikiart_raw/High_Renaissance/michelangelo_various-studies.jpg,various studies,michelangelo,True,1.0286757148802281,0.6698750399053097,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/hans-von-aachen_mercury-and-ceres-flying-through-the-air.jpg,mercury and ceres flying through the air,hans von aachen
9644,wikiart,2412,data/datasets/wikiart_raw/High_Renaissance/michelangelo_the-ancestors-of-christ-jesse-1509.jpg,the ancestors of christ jesse 1509,michelangelo,True,1.029013120085001,0.6428148777782917,data/datasets/wikiart_raw/High_Renaissance/pinturicchio_the-resurrection.jpg,the resurrection,pinturicchio
9648,wikiart,2413,data/datasets/wikiart_raw/High_Renaissance/michelangelo_sistine-chapel-ceiling-1512.jpg,sistine chapel ceiling 1512,michelangelo,True,1.0290346705913545,0.7556307502090931,data/datasets/wikiart_raw/Rococo/giovanni-battista-tiepolo_apollo-and-the-continents-1753.jpg,apollo and the continents 1753,giovanni battista tiepolo
9652,wikiart,2414,data/datasets/wikiart_raw/High_Renaissance/michelangelo_leda-and-the-swan.jpg,leda and the swan,michelangelo,True,1.0285956244170666,0.7711496646702289,data/datasets/wikiart_raw/Romanticism/eugene-delacroix_female-nude-killed-from-behind(1).jpg,female nude killed from behind(1),eugene delacroix
9656,wikiart,2415,data/datasets/wikiart_raw/Realism/fyodor-bronnikov_portrait-of-an-old-man.jpg,portrait of an old man,fyodor bronnikov,True,1.029818993806839,0.90774428114295,data/datasets/wikiart_raw/Realism/vasily-perov_fomushka-owl-1868.jpg,fomushka owl 1868,vasily perov
9660,wikiart,2416,data/datasets/wikiart_raw/Realism/fyodor-bronnikov_portrait-of-an-italian-ballerina-virginia-zucchi-1889.jpg,portrait of an italian ballerina virginia zucchi 1889,fyodor bronnikov,True,1.0297808188199997,0.8252060116827488,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/tintoretto_portrait-of-a-woman.jpg,portrait of a woman,tintoretto
9664,wikiart,2417,data/datasets/wikiart_raw/Realism/fyodor-bronnikov_abandoned-1873.jpg,abandoned 1873,fyodor bronnikov,True,1.0288496635854245,0.8029359710216523,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-15-un-soir.jpg,po me de l me 15 un soir,louis janmot
9668,wikiart,2418,data/datasets/wikiart_raw/Realism/fyodor-bronnikov_reading-the-newspaper-1880.jpg,reading the newspaper 1880,fyodor bronnikov,True,1.0293800380825997,0.6698382869362831,data/datasets/wikiart_raw/Realism/grigoriy-myasoyedov_portrait-of-shishkin-1891.jpg,portrait of shishkin 1891,grigoriy myasoyedov
9672,wikiart,2419,data/datasets/wikiart_raw/Romanticism/fyodor-bronnikov_carnival-in-rome-1860.jpg,carnival in rome 1860,fyodor bronnikov,True,1.028941595852375,0.7539745546877384,data/datasets/wikiart_raw/Baroque/gerrit-dou_the-quack-1652.jpg,the quack 1652,gerrit dou
9676,wikiart,2420,data/datasets/wikiart_raw/Cubism/christian-schad_portrait-de-walter-serner-1916.jpg,portrait de walter serner 1916,christian schad,True,1.028529208302498,0.696841794103384,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_portrait-of-tristan-tzara-1924.jpg,portrait of tristan tzara 1924,m. h. maxy
9680,wikiart,2421,data/datasets/wikiart_raw/Cubism/christian-schad_kreuzabnahme-1916.jpg,kreuzabnahme 1916,christian schad,True,1.0291100004315377,0.7302536599338054,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_string-trio.jpg,string trio,m. h. maxy
9684,wikiart,2422,data/datasets/wikiart_raw/Minimalism/sol-lewitt_irregular-form.jpg,irregular form,sol lewitt,True,1.029492611438036,0.7757408539950847,data/datasets/wikiart_raw/Abstract_Expressionism/gerhard-richter_ice.jpg,ice,gerhard richter
9688,wikiart,2423,data/datasets/wikiart_raw/Minimalism/sol-lewitt_arcs-from-four-corners-1986.jpg,arcs from four corners 1986,sol lewitt,True,1.027963288128376,0.5215623068064451,data/datasets/wikiart_raw/Color_Field_Painting/anne-appleby_winter-honeysuckle-2012.jpg,winter honeysuckle 2012,anne appleby
9692,wikiart,2424,data/datasets/wikiart_raw/Minimalism/sol-lewitt_untitled-structure.jpg,untitled structure,sol lewitt,True,1.027980886399746,0.40029565125703814,data/datasets/wikiart_raw/Minimalism/tony-smith_playground-1963.jpg,playground 1963,tony smith
9696,wikiart,2425,data/datasets/wikiart_raw/Minimalism/sol-lewitt_lines-from-corners-sides-the-centre-to-points-on-a-grid-1977.jpg,lines from corners sides the centre to points on a grid 1977,sol lewitt,True,1.0294571833312511,0.5195385483652353,data/datasets/wikiart_raw/Cubism/lyubov-popova_dramatic-architecture.jpg,dramatic architecture,lyubov popova
9700,wikiart,2426,data/datasets/wikiart_raw/Minimalism/sol-lewitt_8-part-cube-1975.jpg,8 part cube 1975,sol lewitt,True,1.02971457362175,0.637984362244606,data/datasets/wikiart_raw/Minimalism/claude-tousignant_petite-sculpture-blanche-1960.jpg,petite sculpture blanche 1960,claude tousignant
9704,wikiart,2427,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_lake-superior-1928.jpg,lake superior 1928,lawren harris,True,1.0287746046483517,0.6592896956205369,data/datasets/wikiart_raw/Romanticism/william-turner_storm-clouds-sunset.jpg,storm clouds sunset,william turner
9708,wikiart,2428,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_pic-island-lake-superior-1924.jpg,pic island lake superior 1924,lawren harris,True,1.0287433774769306,0.6898273941874504,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_baffin-island-1931.jpg,baffin island 1931,lawren harris
9712,wikiart,2429,data/datasets/wikiart_raw/Post_Impressionism/lawren-harris_woods-algoma-1918.jpg,woods algoma 1918,lawren harris,True,1.0290357887744903,0.7034505189955235,data/datasets/wikiart_raw/Fauvism/louis-valtat_italian-landscape-cypresses-1902.jpg,italian landscape cypresses 1902,louis valtat
9716,wikiart,2430,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_baffin-island-1931.jpg,baffin island 1931,lawren harris,True,1.0295826932787895,0.6813799552619457,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_pic-island-lake-superior-1924.jpg,pic island lake superior 1924,lawren harris
9720,wikiart,2431,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_maligne-lake-jasper-park-1924.jpg,maligne lake jasper park 1924,lawren harris,True,1.028285860568285,0.6026914691925049,data/datasets/wikiart_raw/Art_Nouveau_Modern/lawren-harris_pic-island-lake-superior-1924.jpg,pic island lake superior 1924,lawren harris
9724,wikiart,2432,data/datasets/wikiart_raw/Northern_Renaissance/konrad-witz_annunciation.jpg,annunciation,konrad witz,True,1.0290659962594508,0.7784043428301811,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/gregorio-lopes_cristo-no-horto-1539.jpg,cristo no horto 1539,gregorio lopes
9728,wikiart,2433,data/datasets/wikiart_raw/Northern_Renaissance/konrad-witz_king-solomon-and-the-queen-of-sheba.jpg,king solomon and the queen of sheba,konrad witz,True,1.0293029572069645,0.7927264241874218,data/datasets/wikiart_raw/Rococo/vieira-portuense_santa-maria-de-cortona.jpg,santa maria de cortona,vieira portuense
9732,wikiart,2434,data/datasets/wikiart_raw/Northern_Renaissance/konrad-witz_st-catherine-and-mary-magdalene.jpg,st catherine and mary magdalene,konrad witz,True,1.0288515213131904,0.6791999876499176,data/datasets/wikiart_raw/Early_Renaissance/fra-angelico_st-peter-consacrates-stephen-as-deacon-1449.jpg,st peter consacrates stephen as deacon 1449,fra angelico
9736,wikiart,2435,data/datasets/wikiart_raw/Northern_Renaissance/konrad-witz_presentation-of-cardinal-de-mies-to-the-virgin.jpg,presentation of cardinal de mies to the virgin,konrad witz,True,1.0294133141636848,0.7815036550164223,data/datasets/wikiart_raw/Baroque/ivan-rutkovych_icon-christ-in-the-house-of-matha-and-mary-1699.jpg,icon christ in the house of matha and mary 1699,ivan rutkovych
9740,wikiart,2436,data/datasets/wikiart_raw/Northern_Renaissance/konrad-witz_crucifixion.jpg,crucifixion,konrad witz,True,1.029396144002676,0.7694407133758068,data/datasets/wikiart_raw/Northern_Renaissance/jan-provoost_crucifixion-2.jpg,crucifixion 2,jan provoost
9744,wikiart,2437,data/datasets/wikiart_raw/Post_Impressionism/bertalan-por_landscape-in-krahovice-1914.jpg,landscape in krahovice 1914,bertalan por,True,1.0294055844843388,0.757974855452776,data/datasets/wikiart_raw/Impressionism/george-pemba_lesotho-landscape-1944.jpg,lesotho landscape 1944,george pemba
9748,wikiart,2438,data/datasets/wikiart_raw/Post_Impressionism/bertalan-por_calf-1927.jpg,calf 1927,bertalan por,True,1.029223276823759,0.6098900011181831,data/datasets/wikiart_raw/Expressionism/frantisek-kupka_prometheus-in-chains-1905-2.jpg,prometheus in chains 1905 2,frantisek kupka
9752,wikiart,2439,data/datasets/wikiart_raw/Post_Impressionism/bertalan-por_longing-for-pure-love-1910.jpg,longing for pure love 1910,bertalan por,True,1.0291770531237125,0.8252072069048881,data/datasets/wikiart_raw/Cubism/andre-derain_bathing-women.jpg,bathing women,andre derain
9756,wikiart,2440,data/datasets/wikiart_raw/Post_Impressionism/bertalan-por_child-in-red-coat-1930.jpg,child in red coat 1930,bertalan por,True,1.029487578123808,0.8322107431292534,data/datasets/wikiart_raw/Fauvism/henri-matisse_portrait-of-madame-matisse-green-stripe-1905.jpg,portrait of madame matisse green stripe 1905,henri matisse
9760,wikiart,2441,data/datasets/wikiart_raw/Post_Impressionism/bertalan-por_sermon-on-the-mountain-1911.jpg,sermon on the mountain 1911,bertalan por,True,1.028855990767479,0.8051414300501346,data/datasets/wikiart_raw/Cubism/andre-derain_bathing-women.jpg,bathing women,andre derain
9764,wikiart,2442,data/datasets/wikiart_raw/Realism/konstantinos-volanakis_naval-battle-at-lissa-1869.jpg,naval battle at lissa 1869,konstantinos volanakis,True,1.0294685555994512,0.8790902200341225,data/datasets/wikiart_raw/Baroque/paul-bril_view-of-a-port-1607.jpg,view of a port 1607,paul bril
9768,wikiart,2443,data/datasets/wikiart_raw/Impressionism/konstantinos-volanakis_fishing-boat-at-dusk.jpg,fishing boat at dusk,konstantinos volanakis,True,1.0289106851816177,0.7648375703394413,data/datasets/wikiart_raw/Impressionism/konstantinos-volanakis_fishing-boat.jpg,fishing boat,konstantinos volanakis
9772,wikiart,2444,data/datasets/wikiart_raw/Impressionism/konstantinos-volanakis_fishing-boat.jpg,fishing boat,konstantinos volanakis,True,1.0292241267859936,0.7817022685706615,data/datasets/wikiart_raw/Impressionism/konstantinos-volanakis_fishing-boat-at-dusk.jpg,fishing boat at dusk,konstantinos volanakis
9776,wikiart,2445,data/datasets/wikiart_raw/Realism/konstantinos-volanakis_1894.jpg,1894,konstantinos volanakis,True,1.0296319718658924,0.923528241366148,data/datasets/wikiart_raw/Romanticism/anton-melbye_the-sailing-ship-johanna-and-other-vessels-in-sundet-off-kronborg-castle-1849.jpg,the sailing ship johanna and other vessels in sundet off kronborg castle 1849,anton melbye
9780,wikiart,2446,data/datasets/wikiart_raw/Impressionism/konstantinos-volanakis_washing-women-at-the-river.jpg,washing women at the river,konstantinos volanakis,True,1.0293057034909725,0.7858599527180194,data/datasets/wikiart_raw/Rococo/antoine-watteau_gathering-in-the-park.jpg,gathering in the park,antoine watteau
9784,wikiart,2447,data/datasets/wikiart_raw/Minimalism/marin-gherasim_unknown-title.jpg,unknown title,marin gherasim,True,1.0272592122852802,0.575234886109829,data/datasets/wikiart_raw/Pop_Art/patrick-caulfield_cross-1968.jpg,cross 1968,patrick caulfield
9788,wikiart,2448,data/datasets/wikiart_raw/Impressionism/fern-coppedge_stone-house.jpg,stone house,fern coppedge,True,1.0291339987516404,0.7962268507480621,data/datasets/wikiart_raw/Impressionism/fern-coppedge_old-house-point-pleasant.jpg,old house point pleasant,fern coppedge
9792,wikiart,2449,data/datasets/wikiart_raw/Impressionism/fern-coppedge_autumn-gold-lumerville.jpg,autumn gold lumerville,fern coppedge,True,1.0288040490448476,0.7630366653203964,data/datasets/wikiart_raw/Impressionism/fern-coppedge_autumn.jpg,autumn,fern coppedge
9796,wikiart,2450,data/datasets/wikiart_raw/Impressionism/fern-coppedge_mountain-creek.jpg,mountain creek,fern coppedge,True,1.029450018554926,0.6966797263920307,data/datasets/wikiart_raw/Art_Nouveau_Modern/franklin-carmichael_bisset-farm-1933.jpg,bisset farm 1933,franklin carmichael
9800,wikiart,2451,data/datasets/wikiart_raw/Impressionism/fern-coppedge_autumn.jpg,autumn,fern coppedge,True,1.0292691954970359,0.7624854011833668,data/datasets/wikiart_raw/Impressionism/fern-coppedge_autumn-gold-lumerville.jpg,autumn gold lumerville,fern coppedge
9804,wikiart,2452,data/datasets/wikiart_raw/Impressionism/fern-coppedge_old-house-point-pleasant.jpg,old house point pleasant,fern coppedge,True,1.0293214982748031,0.7832517446577549,data/datasets/wikiart_raw/Impressionism/fern-coppedge_stone-house.jpg,stone house,fern coppedge
9808,wikiart,2453,data/datasets/wikiart_raw/Symbolism/victor-hugo_the-mouth-of-darkness-1856.jpg,the mouth of darkness 1856,victor hugo,True,1.0273683540523053,0.6942679844796658,data/datasets/wikiart_raw/Color_Field_Painting/jose-guerrero_andaluc-a-aparici-n-1964.jpg,andaluc a aparici n 1964,jose guerrero
9812,wikiart,2454,data/datasets/wikiart_raw/Symbolism/victor-hugo_the-king-of-the-auxcriniers-1864.jpg,the king of the auxcriniers 1864,victor hugo,True,1.0286950016021728,0.5068409065157176,data/datasets/wikiart_raw/Ukiyo_e/katsushika-hokusai_manga-6.jpg,manga 6,katsushika hokusai
9816,wikiart,2455,data/datasets/wikiart_raw/Symbolism/victor-hugo_the-key-is-here-the-gate-elsewhere-1871.jpg,the key is here the gate elsewhere 1871,victor hugo,True,1.026706945002079,0.6291241080313921,data/datasets/wikiart_raw/Symbolism/victor-hugo_the-mouth-of-darkness-1856.jpg,the mouth of darkness 1856,victor hugo
9820,wikiart,2456,data/datasets/wikiart_raw/Symbolism/victor-hugo_lace-and-ghosts-1856.jpg,lace and ghosts 1856,victor hugo,True,1.029010166823864,0.5601341111958027,data/datasets/wikiart_raw/Expressionism/paul-klee_a-woman-for-gods-1938(1).jpg,a woman for gods 1938(1),paul klee
9824,wikiart,2457,data/datasets/wikiart_raw/Symbolism/victor-hugo_heraldic-eagle-185.jpg,heraldic eagle 185,victor hugo,True,1.0285505318641663,0.6175326555967331,data/datasets/wikiart_raw/Art_Nouveau_Modern/wilhelm-kotarbinski_the-spirit-of-the-abyss.jpg,the spirit of the abyss,wilhelm kotarbinski
9828,wikiart,2458,data/datasets/wikiart_raw/Expressionism/toyen_a-lady-with-the-violets-1944.jpg,a lady with the violets 1944,toyen,True,1.0295697294175625,0.6179257145524025,data/datasets/wikiart_raw/Naive_Art_Primitivism/mily-possoz_la-dessinatrice.jpg,la dessinatrice,mily possoz
9832,wikiart,2459,data/datasets/wikiart_raw/Expressionism/toyen_a-girl-with-the-crucifix.jpg,a girl with the crucifix,toyen,True,1.029103118032217,0.6018844471871853,data/datasets/wikiart_raw/Naive_Art_Primitivism/mily-possoz_la-dessinatrice.jpg,la dessinatrice,mily possoz
9836,wikiart,2460,data/datasets/wikiart_raw/Expressionism/toyen_still-life-with-serviete-1929.jpg,still life with serviete 1929,toyen,True,1.0283406159281732,0.5040039796382189,data/datasets/wikiart_raw/Art_Nouveau_Modern/pavel-filonov_a-family-portrait-1924.jpg,a family portrait 1924,pavel filonov
9840,wikiart,2461,data/datasets/wikiart_raw/Expressionism/toyen_two-friends-1932.jpg,two friends 1932,toyen,True,1.029295028746128,0.721715876609087,data/datasets/wikiart_raw/Expressionism/jury-annenkov_portrait-of-poet-boris-pasternak-1921.jpg,portrait of poet boris pasternak 1921,jury annenkov
9844,wikiart,2462,data/datasets/wikiart_raw/Expressionism/toyen_torso.jpg,torso,toyen,True,1.028328693062067,0.6665578803420067,data/datasets/wikiart_raw/Expressionism/theo-van-doesburg_study-for-composition-viii-the-cow.jpg,study for composition viii the cow,theo van doesburg
9848,wikiart,2463,data/datasets/wikiart_raw/Color_Field_Painting/natalia-dumitresco_fleurs-1971.jpg,fleurs 1971,natalia dumitresco,True,1.0292003527283669,0.7227759699523449,data/datasets/wikiart_raw/Color_Field_Painting/natalia-dumitresco_tout-la-joie-1970.jpg,tout la joie 1970,natalia dumitresco
9852,wikiart,2464,data/datasets/wikiart_raw/Color_Field_Painting/natalia-dumitresco_tout-la-joie-1970.jpg,tout la joie 1970,natalia dumitresco,True,1.0293249011039733,0.710238216817379,data/datasets/wikiart_raw/Color_Field_Painting/natalia-dumitresco_fleurs-1971.jpg,fleurs 1971,natalia dumitresco
9856,wikiart,2465,data/datasets/wikiart_raw/Minimalism/john-mccracken_untitled-pink-block-1968.jpg,untitled pink block 1968,john mccracken,True,1.029606555700302,0.777787775695324,data/datasets/wikiart_raw/Minimalism/john-mccracken_untitled-1969.jpg,untitled 1969,john mccracken
9860,wikiart,2466,data/datasets/wikiart_raw/Abstract_Expressionism/john-mccracken_untitled-1971.jpg,untitled 1971,john mccracken,True,1.029357775747776,0.5470154838263989,data/datasets/wikiart_raw/Pop_Art/peter-max_the-visionaries-at-the-east-hampton-gallery-1967.jpg,the visionaries at the east hampton gallery 1967,peter max
9864,wikiart,2467,data/datasets/wikiart_raw/Minimalism/john-mccracken_shirrinim-1985.jpg,shirrinim 1985,john mccracken,True,1.0295056062936783,0.6191858208179474,data/datasets/wikiart_raw/Minimalism/claude-tousignant_l-oeuvre-au-noir-2008.jpg,l oeuvre au noir 2008,claude tousignant
9868,wikiart,2468,data/datasets/wikiart_raw/Minimalism/john-mccracken_brown-block-in-three-parts-1966.jpg,brown block in three parts 1966,john mccracken,True,1.0289029575884343,0.640108259320259,data/datasets/wikiart_raw/Minimalism/robert-morris_untitled-mirrored-cubes-1971.jpg,untitled mirrored cubes 1971,robert morris
9872,wikiart,2469,data/datasets/wikiart_raw/Minimalism/john-mccracken_untitled-1969.jpg,untitled 1969,john mccracken,True,1.029765438735485,0.7898045401275158,data/datasets/wikiart_raw/Minimalism/john-mccracken_untitled-pink-block-1968.jpg,untitled pink block 1968,john mccracken
9876,wikiart,2470,data/datasets/wikiart_raw/Post_Impressionism/maxime-maufra_the-black-cliffs-at-thurso-1895.jpg,the black cliffs at thurso 1895,maxime maufra,True,1.0287123583257198,0.5173085089027881,data/datasets/wikiart_raw/Impressionism/ivan-albright_maine-coast.jpg,maine coast,ivan albright
9880,wikiart,2471,data/datasets/wikiart_raw/Post_Impressionism/maxime-maufra_the-storm-1892.jpg,the storm 1892,maxime maufra,True,1.029279314428568,0.744154854118824,data/datasets/wikiart_raw/Contemporary_Realism/neil-welliver_study-for-clouds-ii.jpg,study for clouds ii,neil welliver
9884,wikiart,2472,data/datasets/wikiart_raw/Post_Impressionism/maxime-maufra_twilight-1896.jpg,twilight 1896,maxime maufra,True,1.029249509871006,0.7266866584122181,data/datasets/wikiart_raw/Impressionism/paul-signac_saint-brac-le-bechet-1885.jpg,saint brac le bechet 1885,paul signac
9888,wikiart,2473,data/datasets/wikiart_raw/Post_Impressionism/maxime-maufra_the-ponce-paper-factory-on-the-edge-of-the-sathe-woods-1918.jpg,the ponce paper factory on the edge of the sathe woods 1918,maxime maufra,True,1.0277101042866708,0.7525741551816464,data/datasets/wikiart_raw/Impressionism/stefan-popescu_houses-on-the-hill.jpg,houses on the hill,stefan popescu
9892,wikiart,2474,data/datasets/wikiart_raw/Post_Impressionism/maxime-maufra_the-river-rance-at-dinard.jpg,the river rance at dinard,maxime maufra,True,1.028915843963623,0.6296451506018639,data/datasets/wikiart_raw/Impressionism/eva-gonzales_the-front-port.jpg,the front port,eva gonzales
9896,wikiart,2475,data/datasets/wikiart_raw/Impressionism/george-inness_cows-by-a-stream.jpg,cows by a stream,george inness,True,1.029518211632967,0.7955199220776558,data/datasets/wikiart_raw/Rococo/claude-lorrain_villagers-dancing.jpg,villagers dancing,claude lorrain
9900,wikiart,2476,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-17-l-id-al.jpg,po me de l me 17 l id al,louis janmot,True,1.0287870948016644,0.8146605235338211,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-2-le-passage-des-mes.jpg,po me de l me 2 le passage des mes,louis janmot
9904,wikiart,2477,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-2-le-passage-des-mes.jpg,po me de l me 2 le passage des mes,louis janmot,True,1.0294570095837117,0.8371101103723049,data/datasets/wikiart_raw/Baroque/peter-paul-rubens_madonna-della-vallicella.jpg,madonna della vallicella,peter paul rubens
9908,wikiart,2478,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-9-le-grain-de-bl.jpg,po me de l me 9 le grain de bl,louis janmot,True,1.0296340358257294,0.8994966545701026,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-15-un-soir.jpg,po me de l me 15 un soir,louis janmot
9912,wikiart,2479,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-15-un-soir.jpg,po me de l me 15 un soir,louis janmot,True,1.0298238426446915,0.9085352911055088,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-9-le-grain-de-bl.jpg,po me de l me 9 le grain de bl,louis janmot
9916,wikiart,2480,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-13-rayons-de-soleil.jpg,po me de l me 13 rayons de soleil,louis janmot,True,1.029765257537365,0.8396168714761734,data/datasets/wikiart_raw/Romanticism/louis-janmot_po-me-de-l-me-15-un-soir.jpg,po me de l me 15 un soir,louis janmot
9920,wikiart,2481,data/datasets/wikiart_raw/Cubism/ben-nicholson_turkish-form-1967.jpg,turkish form 1967,ben nicholson,True,1.0288081200420855,0.5385245694220067,data/datasets/wikiart_raw/Cubism/ben-nicholson_rafael-1967.jpg,rafael 1967,ben nicholson
9924,wikiart,2482,data/datasets/wikiart_raw/Cubism/ben-nicholson_aegean-2-1967.jpg,aegean 2 1967,ben nicholson,True,1.0292248438298701,0.7246551038324833,data/datasets/wikiart_raw/Cubism/ben-nicholson_rafael-1967.jpg,rafael 1967,ben nicholson
9928,wikiart,2483,data/datasets/wikiart_raw/Cubism/ben-nicholson_1934-6-painting-still-life-1936.jpg,1934 6 painting still life 1936,ben nicholson,True,1.0293939016759395,0.8151753206551074,data/datasets/wikiart_raw/Cubism/willi-baumeister_picture-t-21-1922.jpg,picture t 21 1922,willi baumeister
9932,wikiart,2484,data/datasets/wikiart_raw/Cubism/ben-nicholson_aegean-1967.jpg,aegean 1967,ben nicholson,True,1.029213607609272,0.8147379097342491,data/datasets/wikiart_raw/Cubism/ben-nicholson_rafael-1967.jpg,rafael 1967,ben nicholson
9936,wikiart,2485,data/datasets/wikiart_raw/Cubism/ben-nicholson_rafael-1967.jpg,rafael 1967,ben nicholson,True,1.0293846291303634,0.7784137444198131,data/datasets/wikiart_raw/Cubism/ben-nicholson_aegean-1967.jpg,aegean 1967,ben nicholson
9940,wikiart,2486,data/datasets/wikiart_raw/Impressionism/leon-dabo_flowers-in-a-green-vase.jpg,flowers in a green vase,leon dabo,True,1.0295806254446507,0.6684380164742469,data/datasets/wikiart_raw/Impressionism/adam-baltatu_pipkin-with-field-flowers.jpg,pipkin with field flowers,adam baltatu
9944,wikiart,2487,data/datasets/wikiart_raw/Impressionism/leon-dabo_landscape-with-pines.jpg,landscape with pines,leon dabo,True,1.0295375603437424,0.7695429730415344,data/datasets/wikiart_raw/Impressionism/childe-hassam_oregon-landscape.jpg,oregon landscape,childe hassam
9948,wikiart,2488,data/datasets/wikiart_raw/Impressionism/leon-dabo_on-the-hillside.jpg,on the hillside,leon dabo,True,1.029511370807886,0.7748963472247123,data/datasets/wikiart_raw/Romanticism/albert-bierstadt_sunrise-over-forest-and-grove.jpg,sunrise over forest and grove,albert bierstadt
9952,wikiart,2489,data/datasets/wikiart_raw/Impressionism/leon-dabo_along-the-lake.jpg,along the lake,leon dabo,True,1.0297138050198555,0.7354591673612595,data/datasets/wikiart_raw/Post_Impressionism/constantine-maleas_thermos-of-itoloakarnania-1921.jpg,thermos of itoloakarnania 1921,constantine maleas
9956,wikiart,2490,data/datasets/wikiart_raw/Impressionism/leon-dabo_moon-on-the-lake-1907.jpg,moon on the lake 1907,leon dabo,True,1.0291613273322582,0.650398224145174,data/datasets/wikiart_raw/Impressionism/pericles-pantazis_landscape.jpg,landscape,pericles pantazis
9960,wikiart,2491,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_dance-1980.jpg,dance 1980,princess fahrelnissa zeid,True,1.0274083285033704,0.4812625153362751,data/datasets/wikiart_raw/Post_Impressionism/henri-de-toulouse-lautrec_ballet-dancers-1885.jpg,ballet dancers 1885,henri de toulouse lautrec
9964,wikiart,2492,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_portrait-for-iris-clert-1965.jpg,portrait for iris clert 1965,princess fahrelnissa zeid,True,1.0292508384585382,0.7973469853401184,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_emir-zeid-1967.jpg,emir zeid 1967,princess fahrelnissa zeid
9968,wikiart,2493,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_my-summer-house-buyukdere-1943.jpg,my summer house buyukdere 1943,princess fahrelnissa zeid,True,1.0281734943389893,0.5535426490008831,data/datasets/armenian/images/shoemaker_bartugh_vardanyan.JPG,Shoemaker,Bardugh Vardanyan
9972,wikiart,2494,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_emir-zeid-1967.jpg,emir zeid 1967,princess fahrelnissa zeid,True,1.0295088416337967,0.796727011501789,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_portrait-for-iris-clert-1965.jpg,portrait for iris clert 1965,princess fahrelnissa zeid
9976,wikiart,2495,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_divine-protection-1981.jpg,divine protection 1981,princess fahrelnissa zeid,True,1.0294581097364426,0.7045365960896015,data/datasets/wikiart_raw/Romanticism/fyodor-solntsev_clothing-of-queens-with-portraits-of-queens-evdokia-lukianovny-and-natalia-kirilovna.jpg,clothing of queens with portraits of queens evdokia lukianovny and natalia kirilovna,fyodor solntsev
